id,created_at,record_number,pdf_link,result_page,parent_page_num,num_pages
961,2025-03-19 00:52:47.143123+00,124-10221-10229,https://www.archives.gov/files/research/jfk/releases/2025/0318/124-10221-10229.pdf,96,96,2
962,2025-03-19 00:52:47.145699+00,124-10225-10195,https://www.archives.gov/files/research/jfk/releases/2025/0318/124-10225-10195.pdf,96,96,2
963,2025-03-19 00:52:48.321463+00,124-10237-10009,https://www.archives.gov/files/research/jfk/releases/2025/0318/124-10237-10009.pdf,96,96,2
964,2025-03-19 00:52:48.321454+00,124-10239-10171,https://www.archives.gov/files/research/jfk/releases/2025/0318/124-10239-10171.pdf,96,96,4
965,2025-03-19 00:52:48.428142+00,124-10273-10070,https://www.archives.gov/files/research/jfk/releases/2025/0318/124-10273-10070.pdf,96,96,42
966,2025-03-19 00:52:49.527469+00,124-10279-10018,https://www.archives.gov/files/research/jfk/releases/2025/0318/124-10279-10018.pdf,96,96,3
967,2025-03-19 00:52:49.545072+00,124-10273-10104,https://www.archives.gov/files/research/jfk/releases/2025/0318/124-10273-10104.pdf,96,96,8
968,2025-03-19 00:52:49.677488+00,124-10279-10020,https://www.archives.gov/files/research/jfk/releases/2025/0318/124-10279-10020.pdf,96,96,3
969,2025-03-19 00:52:50.711395+00,124-10279-10209,https://www.archives.gov/files/research/jfk/releases/2025/0318/124-10279-10209.pdf,96,96,2
970,2025-03-19 00:52:52.996114+00,124-10281-10028,https://www.archives.gov/files/research/jfk/releases/2025/0318/124-10281-10028.pdf,97,97,2
971,2025-03-19 00:52:53.016007+00,124-10280-10030,https://www.archives.gov/files/research/jfk/releases/2025/0318/124-10280-10030.pdf,97,97,3
972,2025-03-19 00:52:53.025761+00,124-10279-10258,https://www.archives.gov/files/research/jfk/releases/2025/0318/124-10279-10258.pdf,97,97,5
973,2025-03-19 00:52:54.232138+00,124-10284-10155,https://www.archives.gov/files/research/jfk/releases/2025/0318/124-10284-10155.pdf,97,97,2
974,2025-03-19 00:52:54.263637+00,124-10284-10172,https://www.archives.gov/files/research/jfk/releases/2025/0318/124-10284-10172.pdf,97,97,2
975,2025-03-19 00:52:54.2994+00,124-10284-10171,https://www.archives.gov/files/research/jfk/releases/2025/0318/124-10284-10171.pdf,97,97,8
976,2025-03-19 00:52:55.454733+00,124-10291-10236,https://www.archives.gov/files/research/jfk/releases/2025/0318/124-10291-10236.pdf,97,97,3
977,2025-03-19 00:52:55.480185+00,124-10291-10319,https://www.archives.gov/files/research/jfk/releases/2025/0318/124-10291-10319.pdf,97,97,5
978,2025-03-19 00:52:55.50771+00,124-10285-10254,https://www.archives.gov/files/research/jfk/releases/2025/0318/124-10285-10254.pdf,97,97,11
979,2025-03-19 00:52:56.707249+00,124-10300-10012,https://www.archives.gov/files/research/jfk/releases/2025/0318/124-10300-10012.pdf,97,97,3
980,2025-03-19 00:52:59.021767+00,124-10320-10087,https://www.archives.gov/files/research/jfk/releases/2025/0318/124-10320-10087.pdf,98,98,2
981,2025-03-19 00:52:59.040887+00,124-10311-10292,https://www.archives.gov/files/research/jfk/releases/2025/0318/124-10311-10292.pdf,98,98,2
982,2025-03-19 00:52:59.060356+00,124-10300-10024,https://www.archives.gov/files/research/jfk/releases/2025/0318/124-10300-10024.pdf,98,98,5
983,2025-03-19 00:53:00.267612+00,124-10326-10098,https://www.archives.gov/files/research/jfk/releases/2025/0318/124-10326-10098.pdf,98,98,4
984,2025-03-19 00:53:00.268118+00,124-10326-10099,https://www.archives.gov/files/research/jfk/releases/2025/0318/124-10326-10099.pdf,98,98,2
985,2025-03-19 00:53:00.273304+00,124-10325-10318,https://www.archives.gov/files/research/jfk/releases/2025/0318/124-10325-10318.pdf,98,98,9
986,2025-03-19 00:53:01.478023+00,124-10326-10103,https://www.archives.gov/files/research/jfk/releases/2025/0318/124-10326-10103.pdf,98,98,2
987,2025-03-19 00:53:01.483819+00,124-10326-10104,https://www.archives.gov/files/research/jfk/releases/2025/0318/124-10326-10104.pdf,98,98,2
988,2025-03-19 00:53:01.49641+00,124-10326-10100,https://www.archives.gov/files/research/jfk/releases/2025/0318/124-10326-10100.pdf,98,98,2
990,2025-03-19 00:53:05.037071+00,124-10326-10191,https://www.archives.gov/files/research/jfk/releases/2025/0318/124-10326-10191.pdf,99,99,3
994,2025-03-19 00:53:06.301014+00,124-90041-10023,https://www.archives.gov/files/research/jfk/releases/2025/0318/124-90041-10023.pdf,99,99,5
997,2025-03-19 00:53:07.563831+00,124-90092-10001,https://www.archives.gov/files/research/jfk/releases/2025/0318/124-90092-10001.pdf,99,99,4
999,2025-03-19 00:53:08.638754+00,124-90092-10016,https://www.archives.gov/files/research/jfk/releases/2025/0318/124-90092-10016.pdf,99,99,7
1002,2025-03-19 00:53:10.941086+00,124-90110-10070,https://www.archives.gov/files/research/jfk/releases/2025/0318/124-90110-10070.pdf,100,100,2
1004,2025-03-19 00:53:12.133874+00,124-90124-10055,https://www.archives.gov/files/research/jfk/releases/2025/0318/124-90124-10055.pdf,100,100,4
1007,2025-03-19 00:53:13.319519+00,124-90137-10067,https://www.archives.gov/files/research/jfk/releases/2025/0318/124-90137-10067.pdf,100,100,2
1009,2025-03-19 00:53:14.512581+00,124-90137-10230,https://www.archives.gov/files/research/jfk/releases/2025/0318/124-90137-10230.pdf,100,100,2
1012,2025-03-19 00:53:16.821485+00,124-90137-10355,https://www.archives.gov/files/research/jfk/releases/2025/0318/124-90137-10355.pdf,101,101,3
1015,2025-03-19 00:53:18.015186+00,124-90137-10468,https://www.archives.gov/files/research/jfk/releases/2025/0318/124-90137-10468.pdf,101,101,3
1018,2025-03-19 00:53:19.205151+00,124-90138-10066,https://www.archives.gov/files/research/jfk/releases/2025/0318/124-90138-10066.pdf,101,101,2
1020,2025-03-19 00:53:22.70677+00,124-90139-10050,https://www.archives.gov/files/research/jfk/releases/2025/0318/124-90139-10050.pdf,102,102,2
1023,2025-03-19 00:53:23.90202+00,124-90140-10004,https://www.archives.gov/files/research/jfk/releases/2025/0318/124-90140-10004.pdf,102,102,2
1026,2025-03-19 00:53:25.1049+00,124-90140-10005,https://www.archives.gov/files/research/jfk/releases/2025/0318/124-90140-10005.pdf,102,102,2
1031,2025-03-19 00:53:28.764572+00,157-10002-10106,https://www.archives.gov/files/research/jfk/releases/2025/0318/157-10002-10106.pdf,103,103,10
1034,2025-03-19 00:53:29.973864+00,157-10004-10144,https://www.archives.gov/files/research/jfk/releases/2025/0318/157-10004-10144.pdf,103,103,3
1037,2025-03-19 00:53:31.162274+00,157-10004-10280,https://www.archives.gov/files/research/jfk/releases/2025/0318/157-10004-10280.pdf,103,103,2
1039,2025-03-19 00:53:32.662873+00,157-10011-10083,https://www.archives.gov/files/research/jfk/releases/2025/0318/157-10011-10083.pdf,103,103,115
1043,2025-03-19 00:53:36.6485+00,176-10033-10145,https://www.archives.gov/files/research/jfk/releases/2025/0318/176-10033-10145.pdf,104,104,16
1045,2025-03-19 00:53:37.430062+00,176-10036-10023,https://www.archives.gov/files/research/jfk/releases/2025/0318/176-10036-10023.pdf,104,104,2
1048,2025-03-19 00:53:38.60864+00,176-10036-10052,https://www.archives.gov/files/research/jfk/releases/2025/0318/176-10036-10052.pdf,104,104,3
1050,2025-03-19 00:53:41.422309+00,176-10036-10078,https://www.archives.gov/files/research/jfk/releases/2025/0318/176-10036-10078.pdf,105,105,3
1053,2025-03-19 00:53:42.616805+00,176-10036-10086,https://www.archives.gov/files/research/jfk/releases/2025/0318/176-10036-10086.pdf,105,105,3
1057,2025-03-19 00:53:43.824819+00,176-10036-10087,https://www.archives.gov/files/research/jfk/releases/2025/0318/176-10036-10087.pdf,105,105,3
1059,2025-03-19 00:53:45.000994+00,176-10036-10095,https://www.archives.gov/files/research/jfk/releases/2025/0318/176-10036-10095.pdf,105,105,3
1062,2025-03-19 00:53:47.315373+00,176-10036-10099,https://www.archives.gov/files/research/jfk/releases/2025/0318/176-10036-10099.pdf,106,106,6
1065,2025-03-19 00:53:48.501622+00,176-10036-10102,https://www.archives.gov/files/research/jfk/releases/2025/0318/176-10036-10102.pdf,106,106,4
1068,2025-03-19 00:53:49.734815+00,176-10036-10113,https://www.archives.gov/files/research/jfk/releases/2025/0318/176-10036-10113.pdf,106,106,5
1070,2025-03-19 00:53:53.196901+00,176-10036-10135,https://www.archives.gov/files/research/jfk/releases/2025/0318/176-10036-10135.pdf,107,107,3
1073,2025-03-19 00:53:54.394983+00,176-10036-10139,https://www.archives.gov/files/research/jfk/releases/2025/0318/176-10036-10139.pdf,107,107,3
1076,2025-03-19 00:53:55.577933+00,176-10036-10142,https://www.archives.gov/files/research/jfk/releases/2025/0318/176-10036-10142.pdf,107,107,5
1081,2025-03-19 00:53:59.060203+00,176-10037-10120,https://www.archives.gov/files/research/jfk/releases/2025/0318/176-10037-10120.pdf,108,108,4
1084,2025-03-19 00:54:00.291702+00,176-10037-10453,https://www.archives.gov/files/research/jfk/releases/2025/0318/176-10037-10453.pdf,108,108,6
1087,2025-03-19 00:54:01.563388+00,176-10037-10460,https://www.archives.gov/files/research/jfk/releases/2025/0318/176-10037-10460.pdf,108,108,2
1089,2025-03-19 00:54:02.804394+00,176-10037-10494,https://www.archives.gov/files/research/jfk/releases/2025/0318/176-10037-10494.pdf,108,108,6
1092,2025-03-19 00:54:05.184118+00,177-10001-10060,https://www.archives.gov/files/research/jfk/releases/2025/0318/177-10001-10060.pdf,109,109,3
1095,2025-03-19 00:54:06.459534+00,177-10001-10305,https://www.archives.gov/files/research/jfk/releases/2025/0318/177-10001-10305.pdf,109,109,45
1098,2025-03-19 00:54:07.669127+00,177-10002-10016,https://www.archives.gov/files/research/jfk/releases/2025/0318/177-10002-10016.pdf,109,109,6
1100,2025-03-19 00:54:11.092566+00,177-10002-10070,https://www.archives.gov/files/research/jfk/releases/2025/0318/177-10002-10070.pdf,110,110,6
1103,2025-03-19 00:54:12.32376+00,177-10002-10097,https://www.archives.gov/files/research/jfk/releases/2025/0318/177-10002-10097.pdf,110,110,13
1106,2025-03-19 00:54:13.559174+00,177-10002-10103,https://www.archives.gov/files/research/jfk/releases/2025/0318/177-10002-10103.pdf,110,110,17
1111,2025-03-19 00:54:17.253836+00,178-10004-10053,https://www.archives.gov/files/research/jfk/releases/2025/0318/178-10004-10053.pdf,111,111,4
1114,2025-03-19 00:54:18.542899+00,180-10110-10100,https://www.archives.gov/files/research/jfk/releases/2025/0318/180-10110-10100.pdf,111,111,27
1119,2025-03-19 00:54:20.996435+00,197-10002-10190,https://www.archives.gov/files/research/jfk/releases/2025/0318/197-10002-10190.pdf,111,111,4
1122,2025-03-19 00:54:23.71085+00,198-10004-10207,https://www.archives.gov/files/research/jfk/releases/2025/0318/198-10004-10207.pdf,112,112,63
1125,2025-03-19 00:54:25.533703+00,198-10005-10018,https://www.archives.gov/files/research/jfk/releases/2025/0318/198-10005-10018.pdf,112,112,126
1126,2025-03-19 00:54:26.283262+00,198-10007-10022,https://www.archives.gov/files/research/jfk/releases/2025/0318/198-10007-10022.pdf,112,112,18
1128,2025-03-19 00:54:26.745644+00,198-10008-10119,https://www.archives.gov/files/research/jfk/releases/2025/0318/198-10008-10119.pdf,112,112,21
989,2025-03-19 00:53:02.684681+00,124-10326-10149,https://www.archives.gov/files/research/jfk/releases/2025/0318/124-10326-10149.pdf,98,98,4
992,2025-03-19 00:53:05.058303+00,124-10332-10047,https://www.archives.gov/files/research/jfk/releases/2025/0318/124-10332-10047.pdf,99,99,4
995,2025-03-19 00:53:06.325706+00,124-10369-10022,https://www.archives.gov/files/research/jfk/releases/2025/0318/124-10369-10022.pdf,99,99,3
998,2025-03-19 00:53:07.594332+00,124-90092-10002,https://www.archives.gov/files/research/jfk/releases/2025/0318/124-90092-10002.pdf,99,99,3
1000,2025-03-19 00:53:10.936716+00,124-90110-10071,https://www.archives.gov/files/research/jfk/releases/2025/0318/124-90110-10071.pdf,100,100,2
1003,2025-03-19 00:53:12.106391+00,124-90110-10083,https://www.archives.gov/files/research/jfk/releases/2025/0318/124-90110-10083.pdf,100,100,3
1006,2025-03-19 00:53:13.30195+00,124-90130-10005,https://www.archives.gov/files/research/jfk/releases/2025/0318/124-90130-10005.pdf,100,100,2
1011,2025-03-19 00:53:16.81282+00,124-90137-10284,https://www.archives.gov/files/research/jfk/releases/2025/0318/124-90137-10284.pdf,101,101,2
1014,2025-03-19 00:53:18.012342+00,124-90137-10488,https://www.archives.gov/files/research/jfk/releases/2025/0318/124-90137-10488.pdf,101,101,3
1017,2025-03-19 00:53:19.204207+00,124-90138-10007,https://www.archives.gov/files/research/jfk/releases/2025/0318/124-90138-10007.pdf,101,101,2
1019,2025-03-19 00:53:20.42362+00,124-90138-10073,https://www.archives.gov/files/research/jfk/releases/2025/0318/124-90138-10073.pdf,101,101,3
1022,2025-03-19 00:53:22.721501+00,124-90139-10070,https://www.archives.gov/files/research/jfk/releases/2025/0318/124-90139-10070.pdf,102,102,3
1025,2025-03-19 00:53:23.9308+00,124-90139-10071,https://www.archives.gov/files/research/jfk/releases/2025/0318/124-90139-10071.pdf,102,102,2
1028,2025-03-19 00:53:25.116311+00,124-90155-10008,https://www.archives.gov/files/research/jfk/releases/2025/0318/124-90155-10008.pdf,102,102,4
1030,2025-03-19 00:53:28.730328+00,157-10002-10165,https://www.archives.gov/files/research/jfk/releases/2025/0318/157-10002-10165.pdf,103,103,47
1033,2025-03-19 00:53:29.968143+00,157-10004-10095,https://www.archives.gov/files/research/jfk/releases/2025/0318/157-10004-10095.pdf,103,103,2
1036,2025-03-19 00:53:31.148986+00,157-10005-10141,https://www.archives.gov/files/research/jfk/releases/2025/0318/157-10005-10141.pdf,103,103,2
1041,2025-03-19 00:53:35.39971+00,157-10014-10109,https://www.archives.gov/files/research/jfk/releases/2025/0318/157-10014-10109.pdf,104,104,21
1046,2025-03-19 00:53:37.83715+00,176-10036-10027,https://www.archives.gov/files/research/jfk/releases/2025/0318/176-10036-10027.pdf,104,104,2
1049,2025-03-19 00:53:39.104798+00,176-10036-10058,https://www.archives.gov/files/research/jfk/releases/2025/0318/176-10036-10058.pdf,104,104,5
1052,2025-03-19 00:53:41.447237+00,176-10036-10073,https://www.archives.gov/files/research/jfk/releases/2025/0318/176-10036-10073.pdf,105,105,6
1055,2025-03-19 00:53:42.621+00,176-10036-10085,https://www.archives.gov/files/research/jfk/releases/2025/0318/176-10036-10085.pdf,105,105,3
1058,2025-03-19 00:53:43.828342+00,176-10036-10088,https://www.archives.gov/files/research/jfk/releases/2025/0318/176-10036-10088.pdf,105,105,3
1060,2025-03-19 00:53:47.298323+00,176-10036-10097,https://www.archives.gov/files/research/jfk/releases/2025/0318/176-10036-10097.pdf,106,106,3
1063,2025-03-19 00:53:48.481974+00,176-10036-10104,https://www.archives.gov/files/research/jfk/releases/2025/0318/176-10036-10104.pdf,106,106,3
1066,2025-03-19 00:53:49.691559+00,176-10036-10116,https://www.archives.gov/files/research/jfk/releases/2025/0318/176-10036-10116.pdf,106,106,3
1071,2025-03-19 00:53:53.210025+00,176-10036-10134,https://www.archives.gov/files/research/jfk/releases/2025/0318/176-10036-10134.pdf,107,107,3
1074,2025-03-19 00:53:54.397677+00,176-10036-10138,https://www.archives.gov/files/research/jfk/releases/2025/0318/176-10036-10138.pdf,107,107,4
1077,2025-03-19 00:53:55.594049+00,176-10036-10143,https://www.archives.gov/files/research/jfk/releases/2025/0318/176-10036-10143.pdf,107,107,5
1079,2025-03-19 00:53:56.777667+00,176-10036-10173,https://www.archives.gov/files/research/jfk/releases/2025/0318/176-10036-10173.pdf,107,107,5
1082,2025-03-19 00:53:59.076842+00,176-10036-10179,https://www.archives.gov/files/research/jfk/releases/2025/0318/176-10036-10179.pdf,108,108,11
1085,2025-03-19 00:54:00.291707+00,176-10037-10452,https://www.archives.gov/files/research/jfk/releases/2025/0318/176-10037-10452.pdf,108,108,5
1088,2025-03-19 00:54:01.576876+00,176-10037-10493,https://www.archives.gov/files/research/jfk/releases/2025/0318/176-10037-10493.pdf,108,108,4
1090,2025-03-19 00:54:05.11085+00,177-10001-10061,https://www.archives.gov/files/research/jfk/releases/2025/0318/177-10001-10061.pdf,109,109,3
1093,2025-03-19 00:54:06.308688+00,177-10001-10063,https://www.archives.gov/files/research/jfk/releases/2025/0318/177-10001-10063.pdf,109,109,3
1096,2025-03-19 00:54:07.540383+00,177-10001-10445,https://www.archives.gov/files/research/jfk/releases/2025/0318/177-10001-10445.pdf,109,109,3
1101,2025-03-19 00:54:11.097704+00,177-10002-10092,https://www.archives.gov/files/research/jfk/releases/2025/0318/177-10002-10092.pdf,110,110,7
1104,2025-03-19 00:54:12.349417+00,177-10002-10101,https://www.archives.gov/files/research/jfk/releases/2025/0318/177-10002-10101.pdf,110,110,16
1107,2025-03-19 00:54:13.564954+00,177-10002-10102,https://www.archives.gov/files/research/jfk/releases/2025/0318/177-10002-10102.pdf,110,110,13
1109,2025-03-19 00:54:14.954392+00,178-10002-10215,https://www.archives.gov/files/research/jfk/releases/2025/0318/178-10002-10215.pdf,110,110,114
1112,2025-03-19 00:54:17.350655+00,178-10002-10279,https://www.archives.gov/files/research/jfk/releases/2025/0318/178-10002-10279.pdf,111,111,114
1115,2025-03-19 00:54:19.017659+00,180-10131-10324,https://www.archives.gov/files/research/jfk/releases/2025/0318/180-10131-10324.pdf,111,111,116
1116,2025-03-19 00:54:19.765848+00,180-10143-10100,https://www.archives.gov/files/research/jfk/releases/2025/0318/180-10143-10100.pdf,111,111,10
1118,2025-03-19 00:54:20.228012+00,194-10012-10030,https://www.archives.gov/files/research/jfk/releases/2025/0318/194-10012-10030.pdf,111,111,3
1120,2025-03-19 00:54:23.427754+00,198-10005-10017,https://www.archives.gov/files/research/jfk/releases/2025/0318/198-10005-10017.pdf,112,112,7
1123,2025-03-19 00:54:25.073613+00,198-10007-10013,https://www.archives.gov/files/research/jfk/releases/2025/0318/198-10007-10013.pdf,112,112,18
1127,2025-03-19 00:54:26.408486+00,198-10007-10029,https://www.archives.gov/files/research/jfk/releases/2025/0318/198-10007-10029.pdf,112,112,16
1132,2025-03-19 00:54:30.066217+00,202-10001-10203,https://www.archives.gov/files/research/jfk/releases/2025/0318/202-10001-10203.pdf,113,113,9
991,2025-03-19 00:53:05.054883+00,124-10332-10018,https://www.archives.gov/files/research/jfk/releases/2025/0318/124-10332-10018.pdf,99,99,3
993,2025-03-19 00:53:06.237848+00,124-90037-10081,https://www.archives.gov/files/research/jfk/releases/2025/0318/124-90037-10081.pdf,99,99,2
996,2025-03-19 00:53:07.43244+00,124-90060-10015,https://www.archives.gov/files/research/jfk/releases/2025/0318/124-90060-10015.pdf,99,99,3
1001,2025-03-19 00:53:10.939739+00,124-90110-10072,https://www.archives.gov/files/research/jfk/releases/2025/0318/124-90110-10072.pdf,100,100,2
1005,2025-03-19 00:53:12.13807+00,124-90124-10092,https://www.archives.gov/files/research/jfk/releases/2025/0318/124-90124-10092.pdf,100,100,3
1008,2025-03-19 00:53:13.379297+00,124-90135-10074,https://www.archives.gov/files/research/jfk/releases/2025/0318/124-90135-10074.pdf,100,100,12
1010,2025-03-19 00:53:16.810176+00,124-90137-10357,https://www.archives.gov/files/research/jfk/releases/2025/0318/124-90137-10357.pdf,101,101,3
1013,2025-03-19 00:53:18.009277+00,124-90137-10467,https://www.archives.gov/files/research/jfk/releases/2025/0318/124-90137-10467.pdf,101,101,2
1016,2025-03-19 00:53:19.201496+00,124-90138-10004,https://www.archives.gov/files/research/jfk/releases/2025/0318/124-90138-10004.pdf,101,101,2
1021,2025-03-19 00:53:22.716456+00,124-90139-10002,https://www.archives.gov/files/research/jfk/releases/2025/0318/124-90139-10002.pdf,102,102,2
1024,2025-03-19 00:53:23.905173+00,124-90139-10138,https://www.archives.gov/files/research/jfk/releases/2025/0318/124-90139-10138.pdf,102,102,3
1027,2025-03-19 00:53:25.108702+00,124-90140-10012,https://www.archives.gov/files/research/jfk/releases/2025/0318/124-90140-10012.pdf,102,102,2
1029,2025-03-19 00:53:26.342109+00,157-10002-10056,https://www.archives.gov/files/research/jfk/releases/2025/0318/157-10002-10056.pdf,102,102,5
1032,2025-03-19 00:53:28.772854+00,157-10002-10105,https://www.archives.gov/files/research/jfk/releases/2025/0318/157-10002-10105.pdf,103,103,17
1035,2025-03-19 00:53:29.986777+00,157-10004-10270,https://www.archives.gov/files/research/jfk/releases/2025/0318/157-10004-10270.pdf,103,103,3
1038,2025-03-19 00:53:31.292119+00,157-10011-10048,https://www.archives.gov/files/research/jfk/releases/2025/0318/157-10011-10048.pdf,103,103,31
1040,2025-03-19 00:53:34.971409+00,176-10011-10152,https://www.archives.gov/files/research/jfk/releases/2025/0318/176-10011-10152.pdf,104,104,5
1042,2025-03-19 00:53:36.253735+00,176-10030-10422,https://www.archives.gov/files/research/jfk/releases/2025/0318/176-10030-10422.pdf,104,104,16
1044,2025-03-19 00:53:36.866959+00,157-10014-10242,https://www.archives.gov/files/research/jfk/releases/2025/0318/157-10014-10242.pdf,104,104,690
1047,2025-03-19 00:53:38.042766+00,176-10036-10051,https://www.archives.gov/files/research/jfk/releases/2025/0318/176-10036-10051.pdf,104,104,4
1051,2025-03-19 00:53:41.440794+00,176-10036-10065,https://www.archives.gov/files/research/jfk/releases/2025/0318/176-10036-10065.pdf,105,105,6
1054,2025-03-19 00:53:42.620782+00,176-10036-10079,https://www.archives.gov/files/research/jfk/releases/2025/0318/176-10036-10079.pdf,105,105,2
1056,2025-03-19 00:53:43.820722+00,176-10036-10094,https://www.archives.gov/files/research/jfk/releases/2025/0318/176-10036-10094.pdf,105,105,5
1061,2025-03-19 00:53:47.310609+00,176-10036-10098,https://www.archives.gov/files/research/jfk/releases/2025/0318/176-10036-10098.pdf,106,106,4
1064,2025-03-19 00:53:48.48937+00,176-10036-10103,https://www.archives.gov/files/research/jfk/releases/2025/0318/176-10036-10103.pdf,106,106,4
1067,2025-03-19 00:53:49.708981+00,176-10036-10115,https://www.archives.gov/files/research/jfk/releases/2025/0318/176-10036-10115.pdf,106,106,3
1069,2025-03-19 00:53:50.885782+00,176-10036-10117,https://www.archives.gov/files/research/jfk/releases/2025/0318/176-10036-10117.pdf,106,106,5
1072,2025-03-19 00:53:53.218333+00,176-10036-10131,https://www.archives.gov/files/research/jfk/releases/2025/0318/176-10036-10131.pdf,107,107,3
1075,2025-03-19 00:53:54.423324+00,176-10036-10137,https://www.archives.gov/files/research/jfk/releases/2025/0318/176-10036-10137.pdf,107,107,6
1078,2025-03-19 00:53:55.665148+00,176-10036-10149,https://www.archives.gov/files/research/jfk/releases/2025/0318/176-10036-10149.pdf,107,107,7
1080,2025-03-19 00:53:59.045427+00,176-10037-10440,https://www.archives.gov/files/research/jfk/releases/2025/0318/176-10037-10440.pdf,108,108,3
1083,2025-03-19 00:54:00.256378+00,176-10037-10454,https://www.archives.gov/files/research/jfk/releases/2025/0318/176-10037-10454.pdf,108,108,3
1086,2025-03-19 00:54:01.515476+00,176-10037-10491,https://www.archives.gov/files/research/jfk/releases/2025/0318/176-10037-10491.pdf,108,108,3
1091,2025-03-19 00:54:05.182144+00,176-10038-10032,https://www.archives.gov/files/research/jfk/releases/2025/0318/176-10038-10032.pdf,109,109,4
1094,2025-03-19 00:54:06.386991+00,177-10001-10064,https://www.archives.gov/files/research/jfk/releases/2025/0318/177-10001-10064.pdf,109,109,3
1097,2025-03-19 00:54:07.591047+00,177-10002-10012,https://www.archives.gov/files/research/jfk/releases/2025/0318/177-10002-10012.pdf,109,109,8
1099,2025-03-19 00:54:08.741549+00,177-10002-10069,https://www.archives.gov/files/research/jfk/releases/2025/0318/177-10002-10069.pdf,109,109,6
1102,2025-03-19 00:54:11.108745+00,177-10002-10096,https://www.archives.gov/files/research/jfk/releases/2025/0318/177-10002-10096.pdf,110,110,13
1105,2025-03-19 00:54:12.352486+00,177-10002-10098,https://www.archives.gov/files/research/jfk/releases/2025/0318/177-10002-10098.pdf,110,110,18
1108,2025-03-19 00:54:13.683828+00,178-10002-10091,https://www.archives.gov/files/research/jfk/releases/2025/0318/178-10002-10091.pdf,110,110,114
1110,2025-03-19 00:54:17.253112+00,178-10003-10001,https://www.archives.gov/files/research/jfk/releases/2025/0318/178-10003-10001.pdf,111,111,3
1113,2025-03-19 00:54:18.494338+00,178-10004-10054,https://www.archives.gov/files/research/jfk/releases/2025/0318/178-10004-10054.pdf,111,111,10
1117,2025-03-19 00:54:19.805873+00,180-10143-10227,https://www.archives.gov/files/research/jfk/releases/2025/0318/180-10143-10227.pdf,111,111,9
1121,2025-03-19 00:54:23.667472+00,198-10004-10076,https://www.archives.gov/files/research/jfk/releases/2025/0318/198-10004-10076.pdf,112,112,124
1124,2025-03-19 00:54:25.154186+00,198-10007-10021,https://www.archives.gov/files/research/jfk/releases/2025/0318/198-10007-10021.pdf,112,112,24
1129,2025-03-19 00:54:27.509915+00,198-10009-10098,https://www.archives.gov/files/research/jfk/releases/2025/0318/198-10009-10098.pdf,112,112,20
1131,2025-03-19 00:54:30.066194+00,198-10009-10099,https://www.archives.gov/files/research/jfk/releases/2025/0318/198-10009-10099.pdf,113,113,154
1130,2025-03-19 00:54:29.91001+00,202-10002-10124,https://www.archives.gov/files/research/jfk/releases/2025/0318/202-10002-10124.pdf,113,113,18
1891,2025-03-19 07:34:31.309047+00,,downloaded-pdfs/104-10162-10248.pdf,,,
